+-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
; Legal Partition Candidates                                                                                                                                                                                                                                                                                                                                                                ;
+--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+-------+----------------+--------------+----------------+--------+-----------------+---------------+-----------------+-------+----------------+--------------+------------------+-------------------+
; Hierarchy                                                                                                                                                                            ; Input ; Constant Input ; Unused Input ; Floating Input ; Output ; Constant Output ; Unused Output ; Floating Output ; Bidir ; Constant Bidir ; Unused Bidir ; Input only Bidir ; Output only Bidir ;
; u_e203_subsys_top|u_sirv_debug_module|u_jtag_ResetCatchAndSync_3_1|reset_n_catch_reg|reg_1                                                                                           ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_sirv_debug_module|u_jtag_ResetCatchAndSync_3_1|reset_n_catch_reg|reg_0                                                                                           ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_sirv_debug_module|u_jtag_ResetCatchAndSync_3_1|reset_n_catch_reg                                                                                                 ; 6     ; 2              ; 0            ; 2              ; 3      ; 2               ; 2             ; 2               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_sirv_debug_module|u_jtag_ResetCatchAndSync_3_1                                                                                                                   ; 3     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_sirv_debug_module|u_dm_ResetCatchAndSync_2_1|reset_n_catch_reg|reg_19                                                                                            ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_sirv_debug_module|u_dm_ResetCatchAndSync_2_1|reset_n_catch_reg|reg_18                                                                                            ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_sirv_debug_module|u_dm_ResetCatchAndSync_2_1|reset_n_catch_reg|reg_17                                                                                            ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_sirv_debug_module|u_dm_ResetCatchAndSync_2_1|reset_n_catch_reg|reg_16                                                                                            ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_sirv_debug_module|u_dm_ResetCatchAndSync_2_1|reset_n_catch_reg|reg_15                                                                                            ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_sirv_debug_module|u_dm_ResetCatchAndSync_2_1|reset_n_catch_reg|reg_14                                                                                            ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_sirv_debug_module|u_dm_ResetCatchAndSync_2_1|reset_n_catch_reg|reg_13                                                                                            ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_sirv_debug_module|u_dm_ResetCatchAndSync_2_1|reset_n_catch_reg|reg_12                                                                                            ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_sirv_debug_module|u_dm_ResetCatchAndSync_2_1|reset_n_catch_reg|reg_11                                                                                            ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_sirv_debug_module|u_dm_ResetCatchAndSync_2_1|reset_n_catch_reg|reg_10                                                                                            ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_sirv_debug_module|u_dm_ResetCatchAndSync_2_1|reset_n_catch_reg|reg_9                                                                                             ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_sirv_debug_module|u_dm_ResetCatchAndSync_2_1|reset_n_catch_reg|reg_8                                                                                             ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_sirv_debug_module|u_dm_ResetCatchAndSync_2_1|reset_n_catch_reg|reg_7                                                                                             ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_sirv_debug_module|u_dm_ResetCatchAndSync_2_1|reset_n_catch_reg|reg_6                                                                                             ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_sirv_debug_module|u_dm_ResetCatchAndSync_2_1|reset_n_catch_reg|reg_5                                                                                             ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_sirv_debug_module|u_dm_ResetCatchAndSync_2_1|reset_n_catch_reg|reg_4                                                                                             ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_sirv_debug_module|u_dm_ResetCatchAndSync_2_1|reset_n_catch_reg|reg_3                                                                                             ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_sirv_debug_module|u_dm_ResetCatchAndSync_2_1|reset_n_catch_reg|reg_2                                                                                             ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_sirv_debug_module|u_dm_ResetCatchAndSync_2_1|reset_n_catch_reg|reg_1                                                                                             ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_sirv_debug_module|u_dm_ResetCatchAndSync_2_1|reset_n_catch_reg|reg_0                                                                                             ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_sirv_debug_module|u_dm_ResetCatchAndSync_2_1|reset_n_catch_reg                                                                                                   ; 23    ; 2              ; 0            ; 2              ; 20     ; 2               ; 2             ; 2               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_sirv_debug_module|u_dm_ResetCatchAndSync_2_1                                                                                                                     ; 3     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_sirv_debug_module                                                                                                                                                ; 129   ; 0              ; 0            ; 0              ; 162    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_mems|u_perips_expl_axi_slv                                                                                                        ; 144   ; 38             ; 140          ; 38             ; 42     ; 38              ; 38            ; 38              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_mems|u_expl_axi_icb2axi|u_sirv_gnrl_axi_buffer|o_axi_bresp_fifo|dp_gt0.fifo_rf[1].fifo_rf_dffl                                    ; 4     ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_mems|u_expl_axi_icb2axi|u_sirv_gnrl_axi_buffer|o_axi_bresp_fifo|dp_gt0.fifo_rf[0].fifo_rf_dffl                                    ; 4     ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_mems|u_expl_axi_icb2axi|u_sirv_gnrl_axi_buffer|o_axi_bresp_fifo|dp_gt0.vec_31_dfflr                                               ; 5     ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_mems|u_expl_axi_icb2axi|u_sirv_gnrl_axi_buffer|o_axi_bresp_fifo|dp_gt0.vec_0_dfflrs                                               ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_mems|u_expl_axi_icb2axi|u_sirv_gnrl_axi_buffer|o_axi_bresp_fifo|dp_gt0.dp_gt1.wptr_vec_31_dfflr                                   ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_mems|u_expl_axi_icb2axi|u_sirv_gnrl_axi_buffer|o_axi_bresp_fifo|dp_gt0.dp_gt1.rptr_vec_31_dfflr                                   ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_mems|u_expl_axi_icb2axi|u_sirv_gnrl_axi_buffer|o_axi_bresp_fifo|dp_gt0.wptr_vec_0_dfflrs                                          ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_mems|u_expl_axi_icb2axi|u_sirv_gnrl_axi_buffer|o_axi_bresp_fifo|dp_gt0.rptr_vec_0_dfflrs                                          ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_mems|u_expl_axi_icb2axi|u_sirv_gnrl_axi_buffer|o_axi_bresp_fifo                                                                   ; 6     ; 0              ; 0            ; 0              ; 4      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_mems|u_expl_axi_icb2axi|u_sirv_gnrl_axi_buffer|o_axi_rdata_fifo|dp_gt0.fifo_rf[1].fifo_rf_dffl                                    ; 37    ; 0              ; 0            ; 0              ; 35     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_mems|u_expl_axi_icb2axi|u_sirv_gnrl_axi_buffer|o_axi_rdata_fifo|dp_gt0.fifo_rf[0].fifo_rf_dffl                                    ; 37    ; 0              ; 0            ; 0              ; 35     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_mems|u_expl_axi_icb2axi|u_sirv_gnrl_axi_buffer|o_axi_rdata_fifo|dp_gt0.vec_31_dfflr                                               ; 5     ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_mems|u_expl_axi_icb2axi|u_sirv_gnrl_axi_buffer|o_axi_rdata_fifo|dp_gt0.vec_0_dfflrs                                               ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_mems|u_expl_axi_icb2axi|u_sirv_gnrl_axi_buffer|o_axi_rdata_fifo|dp_gt0.dp_gt1.wptr_vec_31_dfflr                                   ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_mems|u_expl_axi_icb2axi|u_sirv_gnrl_axi_buffer|o_axi_rdata_fifo|dp_gt0.dp_gt1.rptr_vec_31_dfflr                                   ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_mems|u_expl_axi_icb2axi|u_sirv_gnrl_axi_buffer|o_axi_rdata_fifo|dp_gt0.wptr_vec_0_dfflrs                                          ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_mems|u_expl_axi_icb2axi|u_sirv_gnrl_axi_buffer|o_axi_rdata_fifo|dp_gt0.rptr_vec_0_dfflrs                                          ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_mems|u_expl_axi_icb2axi|u_sirv_gnrl_axi_buffer|o_axi_rdata_fifo                                                                   ; 39    ; 0              ; 0            ; 0              ; 37     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_mems|u_expl_axi_icb2axi|u_sirv_gnrl_axi_buffer|o_axi_wdata_fifo|dp_gt0.fifo_rf[1].fifo_rf_dffl                                    ; 39    ; 0              ; 0            ; 0              ; 37     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_mems|u_expl_axi_icb2axi|u_sirv_gnrl_axi_buffer|o_axi_wdata_fifo|dp_gt0.fifo_rf[0].fifo_rf_dffl                                    ; 39    ; 0              ; 0            ; 0              ; 37     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_mems|u_expl_axi_icb2axi|u_sirv_gnrl_axi_buffer|o_axi_wdata_fifo|dp_gt0.vec_31_dfflr                                               ; 5     ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_mems|u_expl_axi_icb2axi|u_sirv_gnrl_axi_buffer|o_axi_wdata_fifo|dp_gt0.vec_0_dfflrs                                               ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_mems|u_expl_axi_icb2axi|u_sirv_gnrl_axi_buffer|o_axi_wdata_fifo|dp_gt0.dp_gt1.wptr_vec_31_dfflr                                   ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_mems|u_expl_axi_icb2axi|u_sirv_gnrl_axi_buffer|o_axi_wdata_fifo|dp_gt0.dp_gt1.rptr_vec_31_dfflr                                   ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_mems|u_expl_axi_icb2axi|u_sirv_gnrl_axi_buffer|o_axi_wdata_fifo|dp_gt0.wptr_vec_0_dfflrs                                          ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_mems|u_expl_axi_icb2axi|u_sirv_gnrl_axi_buffer|o_axi_wdata_fifo|dp_gt0.rptr_vec_0_dfflrs                                          ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_mems|u_expl_axi_icb2axi|u_sirv_gnrl_axi_buffer|o_axi_wdata_fifo                                                                   ; 41    ; 0              ; 0            ; 0              ; 39     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_mems|u_expl_axi_icb2axi|u_sirv_gnrl_axi_buffer|o_axi_aw_fifo|dp_gt0.fifo_rf[1].fifo_rf_dffl                                       ; 52    ; 0              ; 0            ; 0              ; 50     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_mems|u_expl_axi_icb2axi|u_sirv_gnrl_axi_buffer|o_axi_aw_fifo|dp_gt0.fifo_rf[0].fifo_rf_dffl                                       ; 52    ; 0              ; 0            ; 0              ; 50     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_mems|u_expl_axi_icb2axi|u_sirv_gnrl_axi_buffer|o_axi_aw_fifo|dp_gt0.vec_31_dfflr                                                  ; 5     ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_mems|u_expl_axi_icb2axi|u_sirv_gnrl_axi_buffer|o_axi_aw_fifo|dp_gt0.vec_0_dfflrs                                                  ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_mems|u_expl_axi_icb2axi|u_sirv_gnrl_axi_buffer|o_axi_aw_fifo|dp_gt0.dp_gt1.wptr_vec_31_dfflr                                      ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_mems|u_expl_axi_icb2axi|u_sirv_gnrl_axi_buffer|o_axi_aw_fifo|dp_gt0.dp_gt1.rptr_vec_31_dfflr                                      ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_mems|u_expl_axi_icb2axi|u_sirv_gnrl_axi_buffer|o_axi_aw_fifo|dp_gt0.wptr_vec_0_dfflrs                                             ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_mems|u_expl_axi_icb2axi|u_sirv_gnrl_axi_buffer|o_axi_aw_fifo|dp_gt0.rptr_vec_0_dfflrs                                             ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_mems|u_expl_axi_icb2axi|u_sirv_gnrl_axi_buffer|o_axi_aw_fifo                                                                      ; 54    ; 0              ; 0            ; 0              ; 52     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_mems|u_expl_axi_icb2axi|u_sirv_gnrl_axi_buffer|o_axi_ar_fifo|dp_gt0.fifo_rf[1].fifo_rf_dffl                                       ; 52    ; 0              ; 0            ; 0              ; 50     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_mems|u_expl_axi_icb2axi|u_sirv_gnrl_axi_buffer|o_axi_ar_fifo|dp_gt0.fifo_rf[0].fifo_rf_dffl                                       ; 52    ; 0              ; 0            ; 0              ; 50     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_mems|u_expl_axi_icb2axi|u_sirv_gnrl_axi_buffer|o_axi_ar_fifo|dp_gt0.vec_31_dfflr                                                  ; 5     ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_mems|u_expl_axi_icb2axi|u_sirv_gnrl_axi_buffer|o_axi_ar_fifo|dp_gt0.vec_0_dfflrs                                                  ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_mems|u_expl_axi_icb2axi|u_sirv_gnrl_axi_buffer|o_axi_ar_fifo|dp_gt0.dp_gt1.wptr_vec_31_dfflr                                      ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_mems|u_expl_axi_icb2axi|u_sirv_gnrl_axi_buffer|o_axi_ar_fifo|dp_gt0.dp_gt1.rptr_vec_31_dfflr                                      ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_mems|u_expl_axi_icb2axi|u_sirv_gnrl_axi_buffer|o_axi_ar_fifo|dp_gt0.wptr_vec_0_dfflrs                                             ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_mems|u_expl_axi_icb2axi|u_sirv_gnrl_axi_buffer|o_axi_ar_fifo|dp_gt0.rptr_vec_0_dfflrs                                             ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_mems|u_expl_axi_icb2axi|u_sirv_gnrl_axi_buffer|o_axi_ar_fifo                                                                      ; 54    ; 0              ; 0            ; 0              ; 52     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_mems|u_expl_axi_icb2axi|u_sirv_gnrl_axi_buffer                                                                                    ; 186   ; 37             ; 0            ; 37             ; 184    ; 37              ; 37            ; 37              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_mems|u_expl_axi_icb2axi|u_sirv_gnrl_rw_fifo|dp_gt0.fifo_rf[3].fifo_rf_dffl                                                        ; 3     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_mems|u_expl_axi_icb2axi|u_sirv_gnrl_rw_fifo|dp_gt0.fifo_rf[2].fifo_rf_dffl                                                        ; 3     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_mems|u_expl_axi_icb2axi|u_sirv_gnrl_rw_fifo|dp_gt0.fifo_rf[1].fifo_rf_dffl                                                        ; 3     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_mems|u_expl_axi_icb2axi|u_sirv_gnrl_rw_fifo|dp_gt0.fifo_rf[0].fifo_rf_dffl                                                        ; 3     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_mems|u_expl_axi_icb2axi|u_sirv_gnrl_rw_fifo|dp_gt0.vec_31_dfflr                                                                   ; 7     ; 0              ; 0            ; 0              ; 4      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_mems|u_expl_axi_icb2axi|u_sirv_gnrl_rw_fifo|dp_gt0.vec_0_dfflrs                                                                   ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_mems|u_expl_axi_icb2axi|u_sirv_gnrl_rw_fifo|dp_gt0.dp_gt1.wptr_vec_31_dfflr                                                       ; 6     ; 0              ; 0            ; 0              ; 3      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_mems|u_expl_axi_icb2axi|u_sirv_gnrl_rw_fifo|dp_gt0.dp_gt1.rptr_vec_31_dfflr                                                       ; 6     ; 0              ; 0            ; 0              ; 3      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_mems|u_expl_axi_icb2axi|u_sirv_gnrl_rw_fifo|dp_gt0.wptr_vec_0_dfflrs                                                              ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_mems|u_expl_axi_icb2axi|u_sirv_gnrl_rw_fifo|dp_gt0.rptr_vec_0_dfflrs                                                              ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_mems|u_expl_axi_icb2axi|u_sirv_gnrl_rw_fifo                                                                                       ; 5     ; 0              ; 0            ; 0              ; 3      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_mems|u_expl_axi_icb2axi                                                                                                           ; 115   ; 0              ; 0            ; 0              ; 177    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_mems|u_sirv_mrom_top|u_sirv_mrom                                                                                                  ; 10    ; 5              ; 0            ; 5              ; 32     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_e203_subsys_top|u_e203_subsys_main|u_e203_subsys_mems|u_sirv_mrom_top                                                                                                              ; 17    ; 0              ; 4            ; 0              ; 35     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
